Driver,DriverNumber,FormattedLapTime,LapNumber,Stint,TyreLife,Compound,Team,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,track
ZHO,24,1:41:643,32.0,2.0,19.0,MEDIUM,Kick Sauber,28.7,32.0,1005.8,False,47.5,320,1.5,Austin
ZHO,24,1:41:130,33.0,2.0,20.0,MEDIUM,Kick Sauber,28.8,33.0,1005.8,False,47.1,286,1.8,Austin
ZHO,24,1:41:387,34.0,2.0,21.0,MEDIUM,Kick Sauber,28.8,33.0,1005.7,False,47.1,320,0.8,Austin
ZHO,24,1:40:161,37.0,3.0,2.0,HARD,Kick Sauber,29.0,33.0,1005.8,False,47.1,331,1.8,Austin
ZHO,24,1:40:148,38.0,3.0,3.0,HARD,Kick Sauber,29.0,33.0,1005.7,False,46.9,319,1.9,Austin
ZHO,24,1:41:880,39.0,3.0,4.0,HARD,Kick Sauber,28.9,32.0,1005.7,False,47.3,343,2.5,Austin
ZHO,24,1:40:131,40.0,3.0,5.0,HARD,Kick Sauber,28.9,32.0,1005.7,False,47.4,337,0.9,Austin
ZHO,24,1:40:342,41.0,3.0,6.0,HARD,Kick Sauber,29.0,32.0,1005.8,False,46.8,340,1.4,Austin
ZHO,24,1:40:168,42.0,3.0,7.0,HARD,Kick Sauber,29.0,33.0,1005.8,False,46.2,184,0.9,Austin
ZHO,24,1:40:241,43.0,3.0,8.0,HARD,Kick Sauber,29.0,33.0,1005.7,False,46.5,302,0.5,Austin
ZHO,24,1:40:033,44.0,3.0,9.0,HARD,Kick Sauber,29.0,32.0,1005.7,False,47.2,287,0.4,Austin
ZHO,24,1:39:658,45.0,3.0,10.0,HARD,Kick Sauber,29.1,32.0,1005.7,False,47.0,163,1.8,Austin
ZHO,24,1:39:858,46.0,3.0,11.0,HARD,Kick Sauber,29.1,32.0,1005.7,False,46.7,184,2.1,Austin
ZHO,24,1:39:625,47.0,3.0,12.0,HARD,Kick Sauber,29.1,33.0,1005.7,False,46.8,232,1.3,Austin
ZHO,24,1:40:219,48.0,3.0,13.0,HARD,Kick Sauber,28.9,32.0,1005.7,False,46.6,309,1.3,Austin
ZHO,24,1:40:240,49.0,3.0,14.0,HARD,Kick Sauber,29.3,31.0,1005.6,False,46.7,0,0.0,Austin
ZHO,24,1:39:963,50.0,3.0,15.0,HARD,Kick Sauber,29.3,31.0,1005.6,False,46.4,272,0.3,Austin
ZHO,24,1:39:398,51.0,3.0,16.0,HARD,Kick Sauber,29.2,31.0,1005.6,False,46.5,238,0.7,Austin
ZHO,24,1:39:683,52.0,3.0,17.0,HARD,Kick Sauber,29.1,31.0,1005.5,False,46.0,286,1.7,Austin
ZHO,24,1:39:272,53.0,3.0,18.0,HARD,Kick Sauber,29.3,32.0,1005.4,False,46.0,300,1.4,Austin
ZHO,24,1:39:596,54.0,3.0,19.0,HARD,Kick Sauber,29.2,32.0,1005.5,False,46.1,285,1.3,Austin
ZHO,24,1:40:061,55.0,3.0,20.0,HARD,Kick Sauber,29.2,32.0,1005.5,False,46.0,197,1.6,Austin
HUL,27,1:42:841,2.0,1.0,2.0,MEDIUM,Haas F1 Team,28.1,37.0,1006.6,False,47.2,0,1.8,Austin
HUL,27,1:43:090,6.0,1.0,6.0,MEDIUM,Haas F1 Team,28.1,33.0,1006.5,False,47.4,352,1.8,Austin
HUL,27,1:41:428,7.0,1.0,7.0,MEDIUM,Haas F1 Team,28.1,34.0,1006.5,False,47.2,304,1.6,Austin
HUL,27,1:41:285,8.0,1.0,8.0,MEDIUM,Haas F1 Team,28.1,36.0,1006.6,False,46.9,300,2.6,Austin
HUL,27,1:41:651,9.0,1.0,9.0,MEDIUM,Haas F1 Team,28.1,37.0,1006.4,False,46.7,339,2.0,Austin
HUL,27,1:41:300,10.0,1.0,10.0,MEDIUM,Haas F1 Team,28.2,37.0,1006.5,False,47.0,4,1.8,Austin
HUL,27,1:41:689,11.0,1.0,11.0,MEDIUM,Haas F1 Team,28.2,36.0,1006.4,False,47.1,322,1.4,Austin
HUL,27,1:41:432,12.0,1.0,12.0,MEDIUM,Haas F1 Team,28.1,36.0,1006.4,False,47.1,306,1.9,Austin
HUL,27,1:41:334,13.0,1.0,13.0,MEDIUM,Haas F1 Team,28.1,35.0,1006.4,False,47.4,289,1.6,Austin
HUL,27,1:41:048,14.0,1.0,14.0,MEDIUM,Haas F1 Team,28.4,35.0,1006.2,False,47.4,308,1.2,Austin
HUL,27,1:41:824,15.0,1.0,15.0,MEDIUM,Haas F1 Team,28.4,35.0,1006.2,False,47.5,306,1.6,Austin
HUL,27,1:41:512,16.0,1.0,16.0,MEDIUM,Haas F1 Team,28.4,35.0,1006.2,False,47.8,351,1.9,Austin
HUL,27,1:41:190,17.0,1.0,17.0,MEDIUM,Haas F1 Team,28.4,34.0,1006.3,False,47.6,174,0.5,Austin
HUL,27,1:42:130,18.0,1.0,18.0,MEDIUM,Haas F1 Team,28.3,35.0,1006.2,False,47.6,206,2.6,Austin
HUL,27,1:40:430,19.0,1.0,19.0,MEDIUM,Haas F1 Team,28.3,36.0,1006.2,False,47.2,181,1.0,Austin
HUL,27,1:40:447,20.0,1.0,20.0,MEDIUM,Haas F1 Team,28.5,36.0,1006.1,False,47.1,0,0.7,Austin
HUL,27,1:40:523,21.0,1.0,21.0,MEDIUM,Haas F1 Team,28.5,36.0,1006.1,False,47.4,184,2.3,Austin
HUL,27,1:40:757,22.0,1.0,22.0,MEDIUM,Haas F1 Team,28.4,36.0,1006.2,False,47.4,273,1.8,Austin
HUL,27,1:40:770,23.0,1.0,23.0,MEDIUM,Haas F1 Team,28.5,34.0,1006.2,False,47.8,286,2.2,Austin
HUL,27,1:40:329,24.0,1.0,24.0,MEDIUM,Haas F1 Team,28.5,33.0,1006.1,False,47.8,198,1.6,Austin
HUL,27,1:40:269,25.0,1.0,25.0,MEDIUM,Haas F1 Team,28.5,33.0,1006.1,False,48.0,260,1.6,Austin
HUL,27,1:40:664,26.0,1.0,26.0,MEDIUM,Haas F1 Team,28.4,33.0,1006.0,False,47.6,271,2.8,Austin
HUL,27,1:40:912,29.0,2.0,2.0,HARD,Haas F1 Team,28.8,33.0,1005.9,False,47.5,0,0.7,Austin
HUL,27,1:40:338,30.0,2.0,3.0,HARD,Haas F1 Team,28.9,32.0,1005.8,False,47.7,329,1.7,Austin
HUL,27,1:39:401,31.0,2.0,4.0,HARD,Haas F1 Team,28.8,32.0,1005.8,False,47.4,254,0.7,Austin
HUL,27,1:39:687,32.0,2.0,5.0,HARD,Haas F1 Team,28.7,32.0,1005.8,False,47.7,331,1.9,Austin
HUL,27,1:39:355,33.0,2.0,6.0,HARD,Haas F1 Team,28.8,33.0,1005.7,False,47.4,333,2.8,Austin
HUL,27,1:39:348,34.0,2.0,7.0,HARD,Haas F1 Team,28.8,33.0,1005.7,False,47.1,320,0.8,Austin
HUL,27,1:39:250,35.0,2.0,8.0,HARD,Haas F1 Team,28.8,33.0,1005.7,False,47.0,107,0.8,Austin
HUL,27,1:39:196,36.0,2.0,9.0,HARD,Haas F1 Team,28.9,33.0,1005.9,False,47.2,0,0.7,Austin
HUL,27,1:39:390,37.0,2.0,10.0,HARD,Haas F1 Team,28.9,33.0,1005.8,False,47.1,302,1.0,Austin
HUL,27,1:39:179,38.0,2.0,11.0,HARD,Haas F1 Team,29.0,33.0,1005.8,False,47.1,331,1.8,Austin
HUL,27,1:39:294,39.0,2.0,12.0,HARD,Haas F1 Team,29.0,32.0,1005.7,False,46.9,309,1.4,Austin
HUL,27,1:39:391,40.0,2.0,13.0,HARD,Haas F1 Team,28.9,32.0,1005.7,False,47.4,23,1.2,Austin
HUL,27,1:39:178,41.0,2.0,14.0,HARD,Haas F1 Team,28.9,32.0,1005.7,False,47.4,337,0.9,Austin
HUL,27,1:38:941,42.0,2.0,15.0,HARD,Haas F1 Team,29.0,33.0,1005.8,False,46.4,0,1.1,Austin
HUL,27,1:38:906,43.0,2.0,16.0,HARD,Haas F1 Team,29.0,33.0,1005.8,False,46.2,184,0.9,Austin
HUL,27,1:38:902,44.0,2.0,17.0,HARD,Haas F1 Team,29.0,33.0,1005.7,False,46.5,302,0.5,Austin
HUL,27,1:40:572,45.0,2.0,18.0,HARD,Haas F1 Team,29.1,32.0,1005.7,False,47.0,157,1.4,Austin
HUL,27,1:38:645,46.0,2.0,19.0,HARD,Haas F1 Team,29.1,32.0,1005.7,False,47.0,163,1.8,Austin
HUL,27,1:38:997,47.0,2.0,20.0,HARD,Haas F1 Team,29.1,32.0,1005.7,False,46.7,184,2.1,Austin
HUL,27,1:38:594,48.0,2.0,21.0,HARD,Haas F1 Team,29.0,33.0,1005.7,False,46.7,275,0.8,Austin
HUL,27,1:38:510,49.0,2.0,22.0,HARD,Haas F1 Team,28.9,32.0,1005.7,False,46.6,309,1.3,Austin
HUL,27,1:38:651,50.0,2.0,23.0,HARD,Haas F1 Team,29.3,31.0,1005.6,False,46.7,0,0.0,Austin
HUL,27,1:38:404,51.0,2.0,24.0,HARD,Haas F1 Team,29.2,31.0,1005.5,False,46.5,180,1.3,Austin
HUL,27,1:38:703,52.0,2.0,25.0,HARD,Haas F1 Team,29.2,31.0,1005.6,False,46.5,238,0.7,Austin
HUL,27,1:38:512,53.0,2.0,26.0,HARD,Haas F1 Team,29.1,31.0,1005.5,False,46.0,286,1.7,Austin
HUL,27,1:38:775,54.0,2.0,27.0,HARD,Haas F1 Team,29.3,32.0,1005.5,False,46.1,322,1.2,Austin
HUL,27,1:38:714,55.0,2.0,28.0,HARD,Haas F1 Team,29.2,32.0,1005.5,False,46.1,285,1.3,Austin
HUL,27,1:39:000,56.0,2.0,29.0,HARD,Haas F1 Team,29.2,32.0,1005.5,False,46.0,197,1.6,Austin
LAW,30,1:42:809,2.0,1.0,2.0,HARD,RB,28.1,37.0,1006.6,False,47.2,0,1.8,Austin
LAW,30,1:42:925,6.0,1.0,6.0,HARD,RB,28.1,33.0,1006.5,False,47.4,352,1.8,Austin
LAW,30,1:42:010,7.0,1.0,7.0,HARD,RB,28.1,34.0,1006.5,False,47.2,304,1.6,Austin
LAW,30,1:41:557,8.0,1.0,8.0,HARD,RB,28.1,36.0,1006.6,False,46.9,300,2.6,Austin
LAW,30,1:42:100,9.0,1.0,9.0,HARD,RB,28.1,37.0,1006.4,False,46.7,339,2.0,Austin
LAW,30,1:42:012,10.0,1.0,10.0,HARD,RB,28.2,37.0,1006.5,False,47.0,4,1.8,Austin
LAW,30,1:41:535,11.0,1.0,11.0,HARD,RB,28.2,36.0,1006.4,False,47.1,322,1.4,Austin
LAW,30,1:41:260,12.0,1.0,12.0,HARD,RB,28.1,36.0,1006.4,False,47.1,306,1.9,Austin
LAW,30,1:41:320,13.0,1.0,13.0,HARD,RB,28.1,35.0,1006.4,False,47.4,289,1.6,Austin
LAW,30,1:41:383,14.0,1.0,14.0,HARD,RB,28.4,35.0,1006.2,False,47.4,308,1.2,Austin
LAW,30,1:42:041,15.0,1.0,15.0,HARD,RB,28.4,35.0,1006.2,False,47.5,306,1.6,Austin
LAW,30,1:41:646,16.0,1.0,16.0,HARD,RB,28.4,35.0,1006.2,False,47.8,351,1.9,Austin
LAW,30,1:41:371,17.0,1.0,17.0,HARD,RB,28.4,34.0,1006.3,False,47.6,174,0.5,Austin
LAW,30,1:41:335,18.0,1.0,18.0,HARD,RB,28.2,36.0,1006.2,False,47.2,194,2.9,Austin
LAW,30,1:41:101,19.0,1.0,19.0,HARD,RB,28.3,36.0,1006.2,False,47.2,181,1.0,Austin
LAW,30,1:40:988,20.0,1.0,20.0,HARD,RB,28.5,36.0,1006.1,False,47.1,0,0.7,Austin
LAW,30,1:42:238,21.0,1.0,21.0,HARD,RB,28.5,36.0,1006.1,False,47.4,184,2.3,Austin
LAW,30,1:41:448,22.0,1.0,22.0,HARD,RB,28.4,36.0,1006.2,False,47.4,273,1.8,Austin
LAW,30,1:40:853,23.0,1.0,23.0,HARD,RB,28.5,34.0,1006.2,False,47.8,286,2.2,Austin
LAW,30,1:40:869,24.0,1.0,24.0,HARD,RB,28.5,33.0,1006.1,False,47.8,198,1.6,Austin
LAW,30,1:40:653,25.0,1.0,25.0,HARD,RB,28.5,33.0,1006.1,False,48.0,260,1.6,Austin
LAW,30,1:40:922,26.0,1.0,26.0,HARD,RB,28.4,33.0,1006.0,False,47.6,271,2.8,Austin
LAW,30,1:40:304,27.0,1.0,27.0,HARD,RB,28.5,34.0,1006.0,False,47.5,194,1.9,Austin
LAW,30,1:40:235,28.0,1.0,28.0,HARD,RB,28.6,34.0,1005.9,False,47.5,346,1.2,Austin
LAW,30,1:40:523,29.0,1.0,29.0,HARD,RB,28.8,33.0,1005.9,False,47.5,0,0.7,Austin
LAW,30,1:40:622,30.0,1.0,30.0,HARD,RB,28.9,32.0,1005.8,False,47.7,329,1.7,Austin
LAW,30,1:40:613,31.0,1.0,31.0,HARD,RB,28.9,32.0,1005.8,False,47.7,335,1.5,Austin
LAW,30,1:40:451,32.0,1.0,32.0,HARD,RB,28.7,32.0,1005.8,False,47.7,331,1.9,Austin
LAW,30,1:40:286,33.0,1.0,33.0,HARD,RB,28.8,33.0,1005.7,False,47.4,333,2.8,Austin
LAW,30,1:40:449,34.0,1.0,34.0,HARD,RB,28.8,33.0,1005.8,False,47.1,286,1.8,Austin
LAW,30,1:40:484,35.0,1.0,35.0,HARD,RB,28.8,33.0,1005.7,False,47.0,107,0.8,Austin
LAW,30,1:38:905,38.0,2.0,2.0,MEDIUM,RB,29.0,33.0,1005.8,False,47.1,331,1.8,Austin
LAW,30,1:39:396,39.0,2.0,3.0,MEDIUM,RB,29.0,32.0,1005.7,False,46.9,309,1.4,Austin
LAW,30,1:39:035,40.0,2.0,4.0,MEDIUM,RB,28.9,32.0,1005.7,False,47.4,23,1.2,Austin
LAW,30,1:39:149,41.0,2.0,5.0,MEDIUM,RB,28.9,32.0,1005.7,False,47.4,337,0.9,Austin
LAW,30,1:38:409,42.0,2.0,6.0,MEDIUM,RB,29.0,33.0,1005.8,False,46.4,0,1.1,Austin
LAW,30,1:39:104,43.0,2.0,7.0,MEDIUM,RB,29.0,33.0,1005.7,False,46.4,0,1.5,Austin
LAW,30,1:39:057,44.0,2.0,8.0,MEDIUM,RB,29.0,33.0,1005.7,False,46.5,302,0.5,Austin
LAW,30,1:39:084,45.0,2.0,9.0,MEDIUM,RB,29.1,32.0,1005.7,False,47.0,157,1.4,Austin
LAW,30,1:38:619,46.0,2.0,10.0,MEDIUM,RB,29.1,32.0,1005.6,False,46.8,175,2.2,Austin
LAW,30,1:38:631,47.0,2.0,11.0,MEDIUM,RB,29.1,32.0,1005.7,False,46.7,184,2.1,Austin
LAW,30,1:38:493,48.0,2.0,12.0,MEDIUM,RB,29.0,33.0,1005.7,False,46.7,275,0.8,Austin
LAW,30,1:38:558,49.0,2.0,13.0,MEDIUM,RB,29.0,32.0,1005.6,False,47.0,0,0.7,Austin
LAW,30,1:38:513,50.0,2.0,14.0,MEDIUM,RB,29.3,31.0,1005.6,False,46.7,0,0.0,Austin
LAW,30,1:38:453,51.0,2.0,15.0,MEDIUM,RB,29.2,31.0,1005.5,False,46.5,180,1.3,Austin
LAW,30,1:38:281,52.0,2.0,16.0,MEDIUM,RB,29.2,31.0,1005.6,False,46.5,238,0.7,Austin
LAW,30,1:38:113,53.0,2.0,17.0,MEDIUM,RB,29.1,31.0,1005.5,False,46.0,286,1.7,Austin
LAW,30,1:38:091,54.0,2.0,18.0,MEDIUM,RB,29.3,32.0,1005.5,False,46.1,322,1.2,Austin
LAW,30,1:38:433,55.0,2.0,19.0,MEDIUM,RB,29.2,32.0,1005.5,False,46.1,285,1.3,Austin
LAW,30,1:39:273,56.0,2.0,20.0,MEDIUM,RB,29.2,32.0,1005.5,False,46.0,197,1.6,Austin
OCO,31,1:41:717,2.0,1.0,2.0,MEDIUM,Alpine,28.1,37.0,1006.6,False,47.2,0,1.8,Austin
OCO,31,1:44:340,6.0,1.0,6.0,MEDIUM,Alpine,28.1,33.0,1006.5,False,47.4,352,1.8,Austin
OCO,31,1:41:923,7.0,1.0,7.0,MEDIUM,Alpine,28.1,34.0,1006.5,False,47.2,304,1.6,Austin
OCO,31,1:41:675,8.0,1.0,8.0,MEDIUM,Alpine,28.1,36.0,1006.6,False,46.9,300,2.6,Austin
OCO,31,1:41:837,9.0,1.0,9.0,MEDIUM,Alpine,28.1,37.0,1006.4,False,46.7,339,2.0,Austin
OCO,31,1:42:093,10.0,1.0,10.0,MEDIUM,Alpine,28.2,37.0,1006.5,False,47.0,4,1.8,Austin
OCO,31,1:42:258,11.0,1.0,11.0,MEDIUM,Alpine,28.2,36.0,1006.4,False,47.1,322,1.4,Austin
OCO,31,1:41:866,12.0,1.0,12.0,MEDIUM,Alpine,28.1,36.0,1006.4,False,47.1,306,1.9,Austin
OCO,31,1:42:257,13.0,1.0,13.0,MEDIUM,Alpine,28.1,35.0,1006.4,False,47.4,289,1.6,Austin
OCO,31,1:42:249,14.0,1.0,14.0,MEDIUM,Alpine,28.4,35.0,1006.2,False,47.4,308,1.2,Austin
OCO,31,1:42:175,15.0,1.0,15.0,MEDIUM,Alpine,28.4,35.0,1006.2,False,47.4,268,1.5,Austin
OCO,31,1:41:906,16.0,1.0,16.0,MEDIUM,Alpine,28.4,35.0,1006.2,False,47.8,351,1.9,Austin
OCO,31,1:41:831,17.0,1.0,17.0,MEDIUM,Alpine,28.4,34.0,1006.3,False,47.6,174,0.5,Austin
OCO,31,1:41:669,18.0,1.0,18.0,MEDIUM,Alpine,28.2,36.0,1006.2,False,47.2,194,2.9,Austin
OCO,31,1:41:517,19.0,1.0,19.0,MEDIUM,Alpine,28.3,36.0,1006.2,False,47.2,181,1.0,Austin
OCO,31,1:41:427,20.0,1.0,20.0,MEDIUM,Alpine,28.5,36.0,1006.1,False,47.1,0,0.7,Austin
OCO,31,1:41:246,21.0,1.0,21.0,MEDIUM,Alpine,28.5,36.0,1006.1,False,47.4,184,2.3,Austin
OCO,31,1:41:630,22.0,1.0,22.0,MEDIUM,Alpine,28.4,36.0,1006.2,False,47.4,273,1.8,Austin
OCO,31,1:41:720,23.0,1.0,23.0,MEDIUM,Alpine,28.5,34.0,1006.2,False,47.8,286,2.2,Austin
OCO,31,1:41:489,24.0,1.0,24.0,MEDIUM,Alpine,28.5,33.0,1006.1,False,47.8,198,1.6,Austin
OCO,31,1:42:393,25.0,1.0,25.0,MEDIUM,Alpine,28.5,33.0,1006.2,False,48.0,179,1.1,Austin
OCO,31,1:41:547,26.0,1.0,26.0,MEDIUM,Alpine,28.4,33.0,1006.0,False,47.6,271,2.8,Austin
OCO,31,1:41:361,27.0,1.0,27.0,MEDIUM,Alpine,28.5,34.0,1006.0,False,47.5,194,1.9,Austin
OCO,31,1:41:369,28.0,1.0,28.0,MEDIUM,Alpine,28.7,33.0,1005.9,False,47.2,268,0.8,Austin
OCO,31,1:41:194,29.0,1.0,29.0,MEDIUM,Alpine,28.8,33.0,1005.9,False,47.5,0,0.7,Austin
OCO,31,1:41:452,30.0,1.0,30.0,MEDIUM,Alpine,28.9,32.0,1005.8,False,47.7,329,1.7,Austin
OCO,31,1:40:214,33.0,2.0,2.0,HARD,Alpine,28.8,33.0,1005.7,False,47.4,333,2.8,Austin
OCO,31,1:40:077,34.0,2.0,3.0,HARD,Alpine,28.8,33.0,1005.7,False,47.1,320,0.8,Austin
OCO,31,1:40:009,35.0,2.0,4.0,HARD,Alpine,28.9,33.0,1005.8,False,47.2,307,0.9,Austin
OCO,31,1:40:301,36.0,2.0,5.0,HARD,Alpine,28.9,33.0,1005.9,False,47.2,0,0.7,Austin
OCO,31,1:40:090,37.0,2.0,6.0,HARD,Alpine,28.9,33.0,1005.8,False,47.1,302,1.0,Austin
OCO,31,1:39:937,38.0,2.0,7.0,HARD,Alpine,29.0,33.0,1005.7,False,46.9,319,1.9,Austin
OCO,31,1:39:635,39.0,2.0,8.0,HARD,Alpine,29.0,32.0,1005.7,False,46.9,309,1.4,Austin
OCO,31,1:39:722,40.0,2.0,9.0,HARD,Alpine,28.9,32.0,1005.7,False,47.4,23,1.2,Austin
OCO,31,1:41:154,41.0,2.0,10.0,HARD,Alpine,29.0,32.0,1005.8,False,46.8,340,1.4,Austin
OCO,31,1:40:078,42.0,2.0,11.0,HARD,Alpine,29.0,33.0,1005.8,False,46.4,0,1.1,Austin
OCO,31,1:40:247,43.0,2.0,12.0,HARD,Alpine,29.0,33.0,1005.7,False,46.4,0,1.5,Austin
OCO,31,1:41:275,44.0,2.0,13.0,HARD,Alpine,29.0,32.0,1005.7,False,47.2,287,0.4,Austin
OCO,31,1:39:827,45.0,2.0,14.0,HARD,Alpine,29.1,32.0,1005.7,False,47.0,157,1.4,Austin
OCO,31,1:39:753,46.0,2.0,15.0,HARD,Alpine,29.1,32.0,1005.6,False,46.8,175,2.2,Austin
OCO,31,1:39:596,47.0,2.0,16.0,HARD,Alpine,29.1,33.0,1005.7,False,46.8,232,1.3,Austin
OCO,31,1:40:898,48.0,2.0,17.0,HARD,Alpine,29.0,33.0,1005.7,False,46.7,275,0.8,Austin
OCO,31,1:39:655,49.0,2.0,18.0,HARD,Alpine,29.0,32.0,1005.6,False,47.0,0,0.7,Austin
OCO,31,1:39:573,50.0,2.0,19.0,HARD,Alpine,29.3,31.0,1005.6,False,46.4,272,0.3,Austin
OCO,31,1:37:330,53.0,3.0,5.0,SOFT,Alpine,29.3,32.0,1005.4,False,46.0,300,1.4,Austin
OCO,31,1:39:993,54.0,3.0,6.0,SOFT,Alpine,29.2,32.0,1005.5,False,46.1,285,1.3,Austin
OCO,31,1:39:999,55.0,3.0,7.0,SOFT,Alpine,29.2,32.0,1005.5,False,46.0,197,1.6,Austin
NOR,4,1:40:864,2.0,1.0,2.0,MEDIUM,McLaren,28.1,37.0,1006.6,False,47.2,0,1.8,Austin
NOR,4,1:40:663,6.0,1.0,6.0,MEDIUM,McLaren,28.1,33.0,1006.5,False,47.4,352,1.8,Austin
NOR,4,1:40:469,7.0,1.0,7.0,MEDIUM,McLaren,28.1,34.0,1006.5,False,47.2,304,1.6,Austin
NOR,4,1:40:411,8.0,1.0,8.0,MEDIUM,McLaren,28.0,35.0,1006.4,False,46.9,317,2.8,Austin
NOR,4,1:40:196,9.0,1.0,9.0,MEDIUM,McLaren,28.1,37.0,1006.4,False,46.7,339,2.0,Austin
NOR,4,1:40:369,10.0,1.0,10.0,MEDIUM,McLaren,28.2,37.0,1006.5,False,47.0,4,1.8,Austin
NOR,4,1:40:668,11.0,1.0,11.0,MEDIUM,McLaren,28.2,36.0,1006.4,False,47.0,335,0.7,Austin
NOR,4,1:40:652,12.0,1.0,12.0,MEDIUM,McLaren,28.1,36.0,1006.4,False,47.1,306,1.9,Austin
NOR,4,1:40:347,13.0,1.0,13.0,MEDIUM,McLaren,28.1,35.0,1006.4,False,47.4,289,1.6,Austin
NOR,4,1:40:322,14.0,1.0,14.0,MEDIUM,McLaren,28.3,35.0,1006.2,False,47.8,4,0.9,Austin
NOR,4,1:40:360,15.0,1.0,15.0,MEDIUM,McLaren,28.4,35.0,1006.2,False,47.5,306,1.6,Austin
NOR,4,1:40:355,16.0,1.0,16.0,MEDIUM,McLaren,28.4,35.0,1006.2,False,47.8,351,1.9,Austin
NOR,4,1:39:915,17.0,1.0,17.0,MEDIUM,McLaren,28.4,34.0,1006.3,False,47.6,174,0.5,Austin
NOR,4,1:39:944,18.0,1.0,18.0,MEDIUM,McLaren,28.3,35.0,1006.2,False,47.6,206,2.6,Austin
NOR,4,1:39:612,19.0,1.0,19.0,MEDIUM,McLaren,28.3,36.0,1006.2,False,47.2,181,1.0,Austin
NOR,4,1:39:891,20.0,1.0,20.0,MEDIUM,McLaren,28.5,36.0,1006.1,False,47.1,0,0.7,Austin
NOR,4,1:39:474,21.0,1.0,21.0,MEDIUM,McLaren,28.4,36.0,1006.2,False,47.3,175,1.2,Austin
NOR,4,1:39:542,22.0,1.0,22.0,MEDIUM,McLaren,28.4,36.0,1006.2,False,47.4,273,1.8,Austin
NOR,4,1:39:810,23.0,1.0,23.0,MEDIUM,McLaren,28.4,35.0,1006.1,False,47.8,305,1.4,Austin
NOR,4,1:39:789,24.0,1.0,24.0,MEDIUM,McLaren,28.4,34.0,1006.1,False,47.7,307,1.4,Austin
NOR,4,1:39:607,25.0,1.0,25.0,MEDIUM,McLaren,28.5,33.0,1006.1,False,48.0,260,1.6,Austin
NOR,4,1:39:527,26.0,1.0,26.0,MEDIUM,McLaren,28.5,33.0,1006.2,False,48.0,179,1.1,Austin
NOR,4,1:39:093,27.0,1.0,27.0,MEDIUM,McLaren,28.5,33.0,1006.1,False,47.3,195,1.1,Austin
NOR,4,1:39:156,28.0,1.0,28.0,MEDIUM,McLaren,28.6,34.0,1005.9,False,47.5,346,1.2,Austin
NOR,4,1:39:548,29.0,1.0,29.0,MEDIUM,McLaren,28.7,33.0,1005.9,False,47.2,268,0.8,Austin
NOR,4,1:39:705,30.0,1.0,30.0,MEDIUM,McLaren,29.0,32.0,1005.8,False,47.7,285,1.0,Austin
NOR,4,1:38:641,33.0,2.0,2.0,HARD,McLaren,28.7,32.0,1005.8,False,47.5,320,1.5,Austin
NOR,4,1:38:043,34.0,2.0,3.0,HARD,McLaren,28.8,33.0,1005.8,False,47.1,286,1.8,Austin
NOR,4,1:37:918,35.0,2.0,4.0,HARD,McLaren,28.8,33.0,1005.7,False,47.0,107,0.8,Austin
NOR,4,1:38:317,36.0,2.0,5.0,HARD,McLaren,28.9,33.0,1005.8,False,47.2,307,0.9,Austin
NOR,4,1:38:310,37.0,2.0,6.0,HARD,McLaren,28.9,33.0,1005.7,False,46.9,222,0.5,Austin
NOR,4,1:38:081,38.0,2.0,7.0,HARD,McLaren,29.0,33.0,1005.8,False,47.1,331,1.8,Austin
NOR,4,1:38:062,39.0,2.0,8.0,HARD,McLaren,29.0,33.0,1005.7,False,46.9,319,1.9,Austin
NOR,4,1:38:321,40.0,2.0,9.0,HARD,McLaren,28.9,32.0,1005.7,False,47.3,343,2.5,Austin
NOR,4,1:37:966,41.0,2.0,10.0,HARD,McLaren,28.9,32.0,1005.7,False,47.4,337,0.9,Austin
NOR,4,1:37:925,42.0,2.0,11.0,HARD,McLaren,29.0,32.0,1005.8,False,46.8,340,1.4,Austin
NOR,4,1:38:033,43.0,2.0,12.0,HARD,McLaren,29.0,33.0,1005.8,False,46.2,184,0.9,Austin
NOR,4,1:38:229,44.0,2.0,13.0,HARD,McLaren,29.0,33.0,1005.7,False,46.4,0,1.5,Austin
NOR,4,1:38:340,45.0,2.0,14.0,HARD,McLaren,29.0,32.0,1005.7,False,47.2,287,0.4,Austin
NOR,4,1:38:119,46.0,2.0,15.0,HARD,McLaren,29.1,32.0,1005.7,False,47.0,163,1.8,Austin
NOR,4,1:39:194,47.0,2.0,16.0,HARD,McLaren,29.1,32.0,1005.6,False,46.8,175,2.2,Austin
NOR,4,1:38:436,48.0,2.0,17.0,HARD,McLaren,29.1,33.0,1005.7,False,46.8,232,1.3,Austin
NOR,4,1:38:549,49.0,2.0,18.0,HARD,McLaren,28.9,32.0,1005.7,False,46.6,309,1.3,Austin
NOR,4,1:38:813,50.0,2.0,19.0,HARD,McLaren,29.0,32.0,1005.6,False,47.0,0,0.7,Austin
NOR,4,1:39:066,51.0,2.0,20.0,HARD,McLaren,29.3,31.0,1005.6,False,46.4,272,0.3,Austin
NOR,4,1:39:843,52.0,2.0,21.0,HARD,McLaren,29.2,31.0,1005.6,False,46.5,238,0.7,Austin
NOR,4,1:38:347,53.0,2.0,22.0,HARD,McLaren,29.2,31.0,1005.6,False,46.4,314,1.1,Austin
